time,underlyingApy,impliedApy,volume
Sun Jun 02 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.8034,43977.1521
Sun Jun 02 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.8158,37235.102
Sun Jun 02 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.8323,32929.6256
Sun Jun 02 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.8317,1137.0043
Sun Jun 02 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.8074,48796.4993
Sun Jun 02 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.8035,25632.5584
Sun Jun 02 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.8,6917.5518
Sun Jun 02 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.8009,2553.9847
Sun Jun 02 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.7823,44277.5064
Sun Jun 02 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.7737,46941.0802
Sun Jun 02 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.7737,0
Sun Jun 02 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.7764,6809.2103
Sun Jun 02 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.7767,22332.9056
Sun Jun 02 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.7741,5943.244
Sun Jun 02 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.7777,7111.3683
Sun Jun 02 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.7699,15472.8011
Sun Jun 02 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.7699,0
Sun Jun 02 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.776,11539.3126
Sun Jun 02 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.7753,2012.7279
Sun Jun 02 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.7788,6713.6928
Mon Jun 03 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.7788,0
Mon Jun 03 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.7862,19219.5605
Mon Jun 03 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.8055,105867.7838
Mon Jun 03 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.8012,8575.6962
Mon Jun 03 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.8003,3540.6102
Mon Jun 03 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.7629,520434.4363
Mon Jun 03 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.761,76992.4986
Mon Jun 03 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.6988,182991.7895
