time,underlyingApy,impliedApy,volume
Mon Jun 03 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.3204,100211.2749
Mon Jun 03 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.3309,40082.9912
Mon Jun 03 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.331,565.2825
Mon Jun 03 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.3299,4373.0779
Mon Jun 03 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.3299,0
Mon Jun 03 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.3396,37036.4616
Mon Jun 03 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.3396,0
Mon Jun 03 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.3396,0
Mon Jun 03 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.3396,36.0799
Mon Jun 03 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.3443,17795.3789
Mon Jun 03 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.3427,6137.3106
Mon Jun 03 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.342,3543.5552
Mon Jun 03 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.3394,9999.1445
Mon Jun 03 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.3339,32644.1291
Mon Jun 03 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.3356,6344.9411
Mon Jun 03 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.3356,0
Mon Jun 03 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.3363,35761.8777
Mon Jun 03 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.3297,131684.359
Mon Jun 03 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.3297,0
Mon Jun 03 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.3317,131758.8538
Tue Jun 04 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.3317,0
Tue Jun 04 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.3317,0
Tue Jun 04 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.3512,73593.3235
Tue Jun 04 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.3623,41669.311
Tue Jun 04 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.3623,155.2482
Tue Jun 04 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.3623,2019.823
Tue Jun 04 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.3587,86381.1272
Tue Jun 04 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.3262,128910.0348
Tue Jun 04 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.3445,69421.5909
Tue Jun 04 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.3459,5662.1892
Tue Jun 04 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.3459,0
Tue Jun 04 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.3459,0
Tue Jun 04 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.3435,9009.1453
Tue Jun 04 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.3435,0
Tue Jun 04 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.3462,9855.8963
Tue Jun 04 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.3453,3219.8293
Tue Jun 04 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.3528,75219.8709
Tue Jun 04 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.3548,48626.3311
Tue Jun 04 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.3536,202275.7502
Tue Jun 04 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.3536,0
Tue Jun 04 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.3536,0
Tue Jun 04 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.3536,0
Tue Jun 04 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.3536,0
Tue Jun 04 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.3536,0
Wed Jun 05 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.3536,0
Wed Jun 05 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.3548,26210.8364
Wed Jun 05 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.3534,5135.2016
Wed Jun 05 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.3534,0
Wed Jun 05 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.3353,98805.9418
Wed Jun 05 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.3182,63295.7153
Wed Jun 05 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.3182,0
Wed Jun 05 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.3292,326893.0766
Wed Jun 05 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.3292,99519.6307
Wed Jun 05 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.3421,47769.8431
Wed Jun 05 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.3308,41796.6279
Wed Jun 05 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.3422,49093.003
Wed Jun 05 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.3539,143488.0887
Wed Jun 05 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.3502,114108.5179
Wed Jun 05 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.3502,0
Wed Jun 05 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.3498,99320.2229
Wed Jun 05 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.3583,31662.0143
Wed Jun 05 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.3581,993.5317
Wed Jun 05 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.3581,0
Wed Jun 05 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.352,22655.0569
Wed Jun 05 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.3346,84111.026
Wed Jun 05 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.3346,0
Wed Jun 05 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.3346,0
Wed Jun 05 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.3346,0
Thu Jun 06 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.3346,0
Thu Jun 06 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.3346,0
Thu Jun 06 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.3346,0
Thu Jun 06 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.3346,0
Thu Jun 06 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.3562,247158.4165
Thu Jun 06 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.3607,33939.6078
Thu Jun 06 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.3585,8146.7337
Thu Jun 06 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.3585,336332.4502
Thu Jun 06 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.3554,30597.8462
Thu Jun 06 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.369,50407.6035
Thu Jun 06 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.364,188039.4412
Thu Jun 06 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.362,261690.5167
Thu Jun 06 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.362,0
Thu Jun 06 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.362,0
Thu Jun 06 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.362,0
Thu Jun 06 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.3658,13973.7692
